0.463207416,0.231260101,0.289364992,0.345540933,0.717784926,0.626637239,0.250233427,0.187516972,0.401983743,0.323271516,0.48644263,0.257431242,0.718155374,0.413692857,0.247195131,0.221503995,0.252189848,0.459389142,0.34569642,0.426239751,0.332330851,0.712790962,0.353482954,0.411289724,0.244586674,0.318826328,0.613514747,0.488182475,0.354327115,0.040658203,0.219968674,0.217400921,0.401947647,0.512520298,0.695515115,0.54575684,0.113084544,0.295344608,0.265271066,0.308030449,0.413811949,0.362974624,0.476462057,0.506493429,0.212211602,0.472391196,0.229698475,0.518403252,0.604573556,0.526910604,0.394162407,0.521103386,0.474000872,0.162103625,0.343340553,0.295181485,0.664962938,0.323546248,0.578152941,0.213990005,0.331290884,0.4671771,0.467391008,0.303920831,0.170785908,0.496067146,0.617412957,0.504745763,0.234024738,0.325288104,0.498222264,0.445944629,0.469724153,0.613184187,0.503250151,0.203571491,0.07432874,0.263682172,0.313342865,0.129771944,0.418935777,0.357046049,0.416866833,0.236914655,0.364322825,0.655587743,0.263368328,0.238222026,0.349970212,0.420759967,0.22340204,0.510456567,0.443987895,0.365456868,0.412808515,0.273707059,0.313216622,0.553698893,0.506545184,0.430135854,0.572395726,0.593071654,0.534724178,0.321637842,0.660160503,0.620262564,0.628190441,0.487405229,0.801392005,0.73447615,0.418940833
0.465450972,0.260407358,0.263597004,0.559413352,0.520769761,0.635948091,0.146078431,0.136833842,0.476441921,0.54303126,0.275840138,0.585687583,0.657544727,0.57973582,0.31986161,0.367465753,0.22750392,0.603739046,0.332158295,0.290814672,0.40753642,0.659786664,0.331929908,0.306235667,0.175528673,0.570107924,0.496456974,0.633150996,0.433410349,0.128612731,0.074686145,0.355200683,0.346315925,0.483990552,0.362893474,0.248305523,0.204861417,0.406037461,0.663928968,0.368823424,0.394826037,0.533245178,0.449905565,0.496594495,0.249669525,0.631445291,0.575324417,0.463831218,0.693125387,0.489152714,0.368430498,0.559604794,0.46377846,0.417907399,0.429335653,0.343469687,0.684573232,0.297816904,0.622337332,0.22404787,0.191268344,0.48017377,0.448882626,0.340616404,0.35079625,0.464167866,0.611109908,0.456460813,0.279240816,0.195983603,0.637764847,0.516474946,0.211095123,0.624816886,0.545406982,0.185509258,0.135850124,0.311056418,0.370998985,0.141252654,0.318330785,0.316320006,0.473513494,0.309628474,0.394509203,0.435101616,0.28901105,0.424702371,0.255245838,0.446081178,0.408153995,0.507439255,0.468126794,0.261930084,0.335248005,0.108032815,0.368252212,0.491089874,0.480369991,0.411230918,0.699119581,0.538400948,0.57688148,0.27888626,0.431145999,0.625031332,0.694588278,0.393999181,0.724709933,0.369499574,0.313163822
0.468677171,0.290327027,0.349467391,0.471956593,0.520491728,0.646556673,0.151507547,0.190287678,0.477716797,0.590885177,0.314593802,0.39081976,0.681539425,0.474021033,0.276359222,0.272317352,0.138883799,0.468777437,0.290557724,0.434049902,0.485636128,0.648552422,0.181242533,0.417931637,0.22016458,0.469644277,0.657276365,0.18361028,0.421512921,0.047792566,0.047745108,0.587852051,0.560136686,0.906203305,0.316360771,0.156335869,0.238667095,0.37052026,0.51826176,0.368335597,0.390117657,0.578498415,0.262600337,0.53572218,0.112499079,0.510375465,0.328871437,0.511379149,0.627906731,0.509225606,0.39466969,0.526313822,0.328463237,0.398330523,0.359464546,0.342837336,0.699016562,0.128118708,0.786125047,0.515936349,0.291562339,0.392699062,0.47396273,0.244384275,0.30794711,0.289261391,0.604960592,0.642849497,0.246931065,0.18209819,0.637349618,0.556180542,0.498254906,0.643133452,0.529172084,0.071894903,0.348383111,0.361299624,0.137345494,0.089859193,0.416286006,0.287787699,0.43582482,0.111954935,0.497991736,0.614338478,0.336066793,0.427771936,0.260381987,0.388989109,0.476671777,0.53675992,0.532642269,0.279942387,0.329981202,0.236414288,0.375901789,0.726479866,0.507377811,0.384864679,0.82846466,0.573664384,0.573012927,0.119996991,0.787002053,0.679966161,0.738654936,0.297621263,0.744703305,0.536252129,0.291782696
0.546201607,0.299893051,0.330472132,0.653011181,0.406476562,0.704233302,0.501713741,0.423559487,0.440130562,0.629554123,0.359757119,0.454747664,0.641810505,0.376797456,0.411342539,0.21042618,0.344107487,0.438271835,0.243157497,0.518177906,0.533025898,0.658380389,0.215608493,0.157977504,0.245965208,0.599613036,0.598356371,0.28403344,0.530421017,0.083481167,0.082722331,0.537101369,0.391520309,0.478060763,0.350122592,0.19512166,0.21852088,0.440417266,0.458721079,0.307780565,0.403091976,0.522120773,0.505598651,0.60370977,0.174608713,0.55645617,0.568504318,0.504421263,0.749401069,0.48418495,0.37777987,0.594002143,0.579151837,0.35607613,0.393466605,0.175624974,0.705658439,0.158304054,0.693236728,0.537377696,0.466058505,0.489736506,0.462897911,0.272105172,0.352522946,0.329731415,0.661636064,0.493907735,0.149433248,0.20011465,0.708077044,0.540529343,0.374383859,0.603788679,0.426432444,0.077961925,0.176961421,0.448392217,0.172294991,0.193763998,0.450850272,0.27234029,0.506269159,0.203843752,0.320475048,0.561352012,0.296059629,0.517309975,0.182641668,0.419229478,0.412980524,0.480703676,0.418928616,0.15669843,0.337954153,0.288880533,0.39474798,0.568874869,0.454116018,0.395652517,0.696664013,0.549504742,0.597718546,0.12059089,0.579096912,0.737044116,0.483327987,0.264768145,0.78438913,0.524422913,0.367362158
0.493330203,0.432507843,0.469589719,0.580468839,0.378012868,0.611984466,0.089480237,0.056729464,0.365740197,0.526699987,0.590936453,0.528560748,0.647314762,0.584180438,0.352741939,0.171499239,0.180355507,0.309351006,0.368718788,0.473737261,0.601670444,0.680295781,0.127644921,0.622828437,0.316936278,0.408847984,0.595439023,0.790342509,0.489177934,0.091593629,0.074409186,0.670168648,0.467577047,0.860159083,0.394590726,0.255039624,0.492406907,0.304801369,0.681891915,0.301511539,0.469340354,0.48632118,0.212354132,0.567939653,0.279446669,0.416517611,0.14162488,0.537962755,0.672743235,0.564099788,0.391197494,0.528359622,0.395057411,0.098372349,0.1779853,0.260378755,0.7192064,0.21464806,0.772606113,0.781457128,0.671820565,0.504743063,0.438901597,0.288563164,0.212669823,0.365095444,0.541274034,0.492136103,0.150249908,0.355462946,0.659794157,0.65903875,0.323803692,0.773759762,0.389474268,0.306202732,0.090288192,0.290245536,0.152133106,0.130400997,0.464694737,0.311738871,0.497809941,0.204612343,0.326072182,0.666378491,0.280003307,0.457263508,0.185548975,0.155591805,0.475195427,0.616484426,0.576559965,0.257055438,0.291955468,0.32009571,0.499237688,0.648895281,0.573206585,0.378627818,0.734924235,0.73961275,0.555894023,0.215927044,0.633284237,0.817542925,0.325450366,0.321296951,0.729101904,0.398366695,0.324481146
0.242338864,0.384658713,0.441093396,0.587344705,0.473324908,0.638389174,0.327908302,0.286912339,0.607756851,0.763645929,0.240776801,0.562926569,0.621350576,0.693837824,0.43807249,0.426943018,0.190776373,0.413397854,0.372105418,0.457892969,0.528059566,0.598976021,0.325575476,0.284372611,0.237572092,0.470452996,0.490633459,0.797785412,0.494660277,0.091392256,0.13560068,0.56766958,0.395135783,0.579907833,0.363555928,0.276139939,0.334074496,0.285894956,0.501528217,0.470990618,0.646971345,0.502722331,0.436404722,0.565879705,0.175247549,0.364196689,0.370451292,0.434796051,0.630773136,0.415701982,0.299615695,0.51593282,0.358742461,0.314707217,0.407740653,0.282534463,0.691924554,0.197416209,0.572674055,0.292035771,0.282203494,0.454518416,0.362710926,0.354709685,0.473896423,0.427238849,0.415403603,0.528558685,0.335083811,0.279737396,0.536437774,0.578221876,0.245026483,0.601083964,0.370949995,0.147215522,0.15036024,0.309104943,0.329074809,0.244047948,0.28187979,0.340694713,0.310085329,0.220647733,0.522709278,0.479244557,0.319655011,0.399721874,0.22480813,0.422036175,0.484583499,0.564581332,0.525124797,0.190699638,0.368363683,0.400454965,0.377638034,0.626689244,0.475408515,0.388758144,0.673777481,0.657655427,0.516526942,0.182393236,0.656668678,0.662736558,0.282623837,0.310265669,0.683260954,0.471837734,0.359802123
0.312550002,0.29723738,0.400168373,0.447366528,0.776263787,0.687321803,0.358718487,0.36404871,0.68417436,0.473475383,0.366847257,0.476387183,0.634828928,0.658699003,0.196157622,0.397317352,0.181847983,0.377184359,0.448062445,0.475352341,0.47474911,0.705835405,0.14559138,0.171344327,0.231938388,0.458229551,0.875218382,0.696666765,0.606811569,0.132266215,0.134499759,0.293154308,0.308613798,0.369969742,0.428860123,0.344633826,0.219027717,0.344341946,0.579322121,0.469155803,0.739278714,0.538383393,0.355385497,0.672785257,0.195125187,0.418688827,0.335266406,0.465648112,0.719303813,0.521092427,0.413056762,0.481822282,0.548498972,0.286083912,0.488889678,0.44717058,0.815047582,0.306521653,0.501945874,0.396749079,0.419264032,0.519177298,0.502083163,0.256272589,0.357090533,0.461007194,0.442038368,0.470304753,0.335486972,0.401075528,0.550139794,0.397445896,0.21542418,0.732402209,0.877065035,0.093018413,0.281213086,0.2479393,0.244411839,0.253277601,0.50065658,0.263218051,0.383380124,0.170408046,0.404121132,0.500038474,0.415706649,0.526250721,0.250775539,0.500067169,0.257761248,0.577434967,0.398050044,0.24265932,0.373159092,0.260208511,0.321941131,0.550535041,0.387899002,0.409301086,0.51439285,0.58587197,0.471457827,0.304347463,0.643574334,0.65884196,0.434614856,0.281176091,0.665595219,0.579827513,0.332940473
0.577141814,0.328052096,0.355009965,0.420902905,0.511619945,0.607190824,0.204863056,0.262139341,0.454954385,0.442816432,0.446014447,0.761361816,0.689018079,0.513302636,0.540794151,0.294967656,0.202956447,0.527781827,0.290297537,0.476436921,0.393127226,0.517883723,0.394619542,0.583316676,0.345257186,0.612372195,0.489874072,0.710772157,0.471923669,0.124108205,0.045315903,0.491038694,0.57040619,0.530800541,0.38026955,0.260973279,0.326085606,0.262039379,0.604644412,0.594072526,0.249938781,0.52443381,0.481554806,0.49004048,0.338489889,0.522345407,0.446586159,0.45870347,0.5715422,0.425784257,0.427316398,0.608048641,0.590155061,0.247801699,0.336959841,0.282843613,0.616804071,0.377038017,0.563346904,0.348800631,0.298740721,0.36744884,0.41787708,0.520014309,0.225935524,0.400527578,0.397410359,0.783662546,0.519023523,0.234891878,0.596673735,0.670292455,0.288953862,0.695171339,0.491644735,0.306375232,0.342604616,0.385460053,0.503020939,0.208647049,0.362582424,0.382794052,0.572302664,0.300550187,0.524836016,0.482191192,0.344991871,0.353491843,0.382190293,0.372187305,0.672023167,0.582484609,0.416632347,0.28522321,0.279937846,0.39149342,0.400009619,0.515234737,0.531996239,0.37532537,0.615759195,0.489707587,0.478062204,0.222154422,0.552658809,0.605300163,0.312272709,0.388458723,0.610114922,0.432616376,0.326503735
0.501800063,0.856093735,0.56124665,0.48875266,0.261293658,0.568423909,0.142719032,0.198894688,0.409777665,0.143182516,0.658286223,0.860133511,0.659909422,0.512422687,0.603148188,0.983851788,0.182371266,0.121985118,0.445621302,0.579358212,0.70690191,0.805324214,0.145022454,0.718966911,0.631171754,0.448575334,0.734033087,0.551550359,0.553642535,0.113296383,0.055736088,0.076847255,0.30625403,0.032523518,0.165978832,0.154790729,0.194262966,0.316858933,0.14383164,0.293758714,0.241853084,0.19254455,0.188306914,0.365970253,0.518228949,0.293942287,0.902177313,0.704294941,0.326193763,0.745489319,0.284608585,0.268692532,0.112623768,0.244416704,0.266129319,0.146986496,0.62352521,0.429337373,0.737754309,0.433853235,0.209447044,0.38927234,0.722440069,0.448792357,0.200536784,0.703822542,0.534405855,0.393651077,0.151650635,0.585798843,0.434673325,0.761113277,0.926093745,0.774196118,0.160430605,0.828436562,0.193963892,0.943130516,0.044887464,0.199548172,0.395575586,0.421985507,0.243033278,0.237857492,0.373089086,0.774650342,0.42801521,0.483363294,0.271860522,0.922108142,0.214344822,0.81789616,0.615771247,0.256988098,0.233048751,0.890651171,0.98549923,0.763907961,0.583679545,0.440432379,0.900292788,0.702737092,0.409285166,0.210155225,0.759380909,0.610749154,0.320836274,0.345276651,0.67977831,0.697721465,0.398514284
0.339490939,0.36065453,0.481609168,0.522932342,0.566266085,0.720237837,0.234685263,0.352295061,0.598145372,0.092518304,0.614457705,0.274016021,0.584585299,0.620258326,0.18470992,0.387949486,0.192458209,0.224529229,0.302782324,0.459213326,0.598332794,0.667506016,0.209194604,0.572556296,0.382386177,0.216177932,0.616229204,0.659248338,0.602381767,0.165679778,0.055506064,0.049584691,0.287997421,0.048989481,0.361909693,0.249854645,0.322897614,0.444009655,0.147419107,0.241689632,0.396045171,0.488831518,0.475038786,0.437908627,0.181891447,0.746546383,0.366299516,0.496383529,0.524659019,0.640940146,0.414357634,0.510998978,0.360436776,0.223208612,0.233661187,0.123046152,0.649389388,0.468014982,0.836198697,0.49811152,0.55699831,0.351353519,0.35050241,0.364001382,0.202140364,0.498628297,0.733840724,0.589560342,0.254849564,0.473937552,0.505769476,0.78716124,0.487772097,0.723670586,0.416217459,0.689498985,0.290198132,0.478661929,0.23386415,0.168831675,0.273843246,0.337826281,0.384836068,0.178773834,0.54153206,0.872380392,0.322721887,0.652599803,0.134900999,0.422712661,0.176325403,0.632857265,0.625655185,0.260712091,0.436356071,0.551474962,0.736725664,0.600822663,0.641545418,0.369703258,0.882060304,0.518416754,0.446893319,0.181656399,0.647942486,0.627139992,0.34117674,0.199645113,0.679631008,0.750574957,0.395807397
